,id,name,city,cuisine,rating
3029,3029,Le Feu de Mars,Paris,japanese,4.0
3030,3030,Ben's,Paris,"american, vegetarian friendly",4.0
3031,3031,Cafe Odessa,Paris,"wine bar, french, brew pub, street food, vegetarian friendly, vegan options",3.5
3032,3032,Cafe Philippe,Paris,"french, european",4.0
3033,3033,Brasserie Balzar,Paris,"french, european, soups",3.5
3034,3034,Season Square,Paris,"french, american, asian, vegetarian friendly, vegan options, gluten free options",4.5
3035,3035,Terrasse Sainte Catherine,Paris,"french, bar, european",4.0
3036,3036,Dong Tam,Paris,"vietnamese, thai",4.5
3037,3037,Le Bistro du 28,Paris,"french, european",4.5
3038,3038,Thai Kok,Paris,"asian, thai",4.5
3039,3039,Bistrot Beyrouth,Paris,"lebanese, mediterranean",4.0
3040,3040,Les Athletes,Paris,"french, bar, european",4.0
3041,3041,Vin et Maree,Paris,"french, seafood, european",4.0
3042,3042,Le Pain Quotidien,Paris,"french, cafe, european, vegetarian friendly, vegan options, gluten free options",4.0
3043,3043,French Burger Factory,Paris,american,4.5
3044,3044,Pizza e Mozza,Paris,italian,4.5
3045,3045,Mali Cuisine Thai,Paris,"asian, thai, soups, vegetarian friendly",4.0
3046,3046,Pokawa,Paris,"japanese, american, international, south american, central american, hawaiian, vegetarian friendly, vegan options, gluten free options",4.5
3047,3047,L'assiette aux fromages,Paris,"french, european, vegetarian friendly",4.0
3048,3048,Village Kleber,Paris,french,5.0
3049,3049,Le Dumas,Paris,french,4.0
3050,3050,Les Deux Coupoles,Paris,"french, bar, european, pub, vegetarian friendly",4.0
3051,3051,Philou,Paris,"french, european",4.0
3052,3052,Restaurant Le Lulli,Paris,"french, european",4.5
3053,3053,Le Recrutement Cafe,Paris,"french, bar, cafe, european, vegetarian friendly",3.5
3054,3054,Le Cafe de la Nouvelle Mairie,Paris,"french, european",4.0
3055,3055,Le Petit Caillou,Paris,"french, european, bar, pub, vegetarian friendly",4.0
3056,3056,Le Touring,Paris,"french, bar, european",3.5
3057,3057,La Rotisserie d'en Face,Paris,"gastropub, french, gluten free options",4.0
3058,3058,Poulet Poulette,Paris,french,4.5
3059,3059,Thaisil,Paris,"asian, thai, vegetarian friendly, vegan options",4.0
3060,3060,Secrets de famille,Paris,"asian, thai, vegetarian friendly, vegan options",4.5
3061,3061,Le Relais du Louvre,Paris,french,4.0
3062,3062,Restaurant Le Lumiere,Paris,"french, european",4.0
3063,3063,Bellota Bellota Saint Germain,Paris,"european, spanish",4.0
3064,3064,Clasico Argentino,Paris,"latin, argentinean, south american, vegetarian friendly",4.0
3065,3065,Piccola Toscana,Paris,"italian, european, vegetarian friendly",4.5
3066,3066,Le Biscornu,Paris,"bar, european, pub",4.0
3067,3067,Pizza Sant'antonio,Paris,"italian, pizza, european, vegetarian friendly",4.0
3068,3068,Mon Coco,Paris,french,4.5
3069,3069,Cinquecento PIZZA,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",3.5
3070,3070,StarWok,Paris,"chinese, asian, thai, vietnamese, vegetarian friendly",4.5
3071,3071,KOKO BISTRO,Paris,"japanese, cafe, asian, vegetarian friendly",4.0
3072,3072,La Bella Donna,Paris,"italian, pizza, mediterranean",4.5
3073,3073,Le Faitout,Paris,"vegetarian friendly, vegan options, gluten free options",4.0
3074,3074,Corso Kleber,Paris,"italian, european, vegetarian friendly",4.0
3075,3075,Duke's Bar - Hotel Westminster,Paris,"bar, gastropub",4.5
3076,3076,La Brioche Doree,Paris,french,4.0
3077,3077,L'Atelier du Marche,Paris,"gastropub, french, european",4.0
3078,3078,EXKi Italiens,Paris,"fast food, soups, european, vegetarian friendly, vegan options, gluten free options",4.0
3079,3079,Chacun Fait...,Paris,"french, pub, gastropub",4.5
3080,3080,Casa Bini,Paris,"italian, mediterranean, european, vegetarian friendly, vegan options",4.0
3081,3081,Indonesia,Paris,"asian, indonesian, vegetarian friendly, vegan options",4.0
3082,3082,Amalfi,Paris,"italian, mediterranean, european",4.0
3083,3083,Romantica Caffe,Paris,"italian, mediterranean, european, vegetarian friendly, gluten free options",4.0
3084,3084,Esquisse,Paris,"french, european",4.0
3085,3085,Gegeor,Paris,french,5.0
3086,3086,Chez Edgar Oberkampf,Paris,"french, wine bar",4.5
3087,3087,Olio Pane Vino,Paris,"italian, mediterranean, european, vegetarian friendly",4.0
3088,3088,Lac Tana,Paris,"african, ethiopian, vegetarian friendly",4.5
3091,3091,Traiteur Italien Da Piero,Paris,italian,4.5
3092,3092,A la Pomponnette,Paris,"french, vegetarian friendly",4.0
3093,3093,Chez Victor,Paris,french,4.0
3094,3094,Pecopeco,Paris,"japanese, vegetarian friendly",4.0
3095,3095,Siam@Siam,Paris,"chinese, asian, thai, vegetarian friendly",4.0
3096,3096,Chez Tof,Paris,"french, european",4.5
3097,3097,NeoBento,Paris,"french, japanese",4.5
3098,3098,La Table d'Orphee,Paris,"french, european",4.5
3099,3099,Gabia,Paris,french,5.0
3100,3100,I Diavoletti,Paris,"italian, mediterranean, european",4.0
3101,3101,El Nopal,Paris,"mexican, latin, fast food",4.5
3102,3102,Rebellato Giulio,Paris,"italian, european, vegetarian friendly",4.0
3103,3103,L'Iliade,Paris,"mediterranean, greek, european, turkish",4.5
3105,3105,Mila,Paris,"french, spanish",4.0
3106,3106,Maison de l'Amerique Latine,Paris,"french, european",4.0
3107,3107,Le Pain Quotidien,Paris,"french, european, vegetarian friendly, vegan options, gluten free options",3.5
3108,3108,Chez Savy,Paris,"gastropub, french, european",4.0
3109,3109,Rim Cafe,Paris,"italian, pizza, european, vegetarian friendly",3.5
3110,3110,Atmosphere,Paris,"french, european, vegetarian friendly",4.0
3111,3111,Monsieur Poirot,Paris,"french, wine bar",4.5
3112,3112,Mai Do,Paris,"asian, vietnamese, vegetarian friendly",4.0
3113,3113,la marlotte,Paris,french,4.0
3114,3114,202 Rivoli at Saint James Albany,Paris,"french, european, vegetarian friendly",4.0
3115,3115,Les Oliviers,Paris,"african, middle eastern, arabic, vegetarian friendly",5.0
3116,3116,Le Petit Dakar,Paris,african,4.0
3117,3117,Mamie Burger Faubourg Saint Denis,Paris,"french, american, vegetarian friendly",4.0
3118,3118,Le Comptoir Bar Restaurant,Paris,"french, bar",4.5
3119,3119,Les Docks 13/14,Paris,"french, bar, cafe, healthy",4.5
3120,3120,Clasico Argentino,Paris,"argentinean, south american, vegetarian friendly",4.5
3121,3121,La Terrasse - Hotel Raphael,Paris,"french, european",4.0
3122,3122,Le Jardin Francais,Paris,"french, european",4.5
3123,3123,Restaurant Passerini,Paris,"italian, mediterranean, european",4.0
3124,3124,Le Chaland,Paris,"french, bar, european",4.0
3125,3125,Cesar,Paris,"italian, vegetarian friendly",4.0
3126,3126,Cafe Hugo,Paris,"french, cafe, european, vegetarian friendly",3.5
3127,3127,Maria Luisa,Paris,"italian, pizza, european, vegetarian friendly",4.0
3128,3128,Le Cafe qui parle,Paris,"french, european, vegetarian friendly",4.0
3129,3129,Addis Abeba,Paris,"african, ethiopian, vegetarian friendly",4.5
3130,3130,La Chine,Paris,"chinese, asian",4.0
3131,3131,You Restaurant Japonais,Paris,"japanese, vegetarian friendly",4.0
3132,3132,La Kabylie,Paris,moroccan,4.0
3133,3133,La Douzaine- Bar a Huitres,Paris,seafood,4.5
3134,3134,Les Provinces boucherie-restaurant,Paris,"french, steakhouse",4.0
3135,3135,Le Voltigeur,Paris,"french, cafe, vegetarian friendly",4.0
3136,3136,Thieng Heng,Paris,"fast food, asian, vietnamese",4.5
3137,3137,Le Debonnaire,Paris,french,4.0
3138,3138,Petit Saigon,Paris,"asian, vietnamese, vegetarian friendly",4.0
3139,3139,Le grand comptoir d'Alesia,Paris,"french, bar, european",4.5
3140,3140,La Luge,Paris,"french, european, vegetarian friendly",3.5
3141,3141,Wallace,Paris,"french, bar, european, gastropub",4.0
3142,3142,Matsuya,Paris,"japanese, sushi, asian",4.0
3143,3143,Le Valmy,Paris,"french, bar, european, pub",4.0
3144,3144,Aux Verres de Contact,Paris,"french, european, vegetarian friendly",4.0
3145,3145,Pizzeria Cap Bercy,Paris,"italian, pizza",4.0
3146,3146,Colorova Patisserie,Paris,"french, cafe, european, contemporary, vegetarian friendly",4.0
3147,3147,B&M Montmartre,Paris,"american, fast food",4.5
3148,3148,REGAL Paris,Paris,"french, fusion, wine bar",4.5
3149,3149,La Creperie du Cloitre,Paris,french,4.0
3150,3150,Mamabali,Paris,"asian, indonesian, vegetarian friendly",4.0
3151,3151,MIJU,Paris,"asian, korean, vegetarian friendly",4.5
3152,3152,Encore,Paris,"french, european",4.0
3153,3153,Chez Vilay,Paris,thai,4.5
3154,3154,L'Amphitryon,Paris,french,4.0
3156,3156,Le Petit Pantheon,Paris,"french, european",4.0
3157,3157,Chez Hanafousa,Paris,"japanese, asian, vegetarian friendly",4.0
3158,3158,Habanero Cafe,Paris,"mexican, caribbean, south american, central american",4.5
3159,3159,Corcoran's Saint Michel,Paris,"irish, bar, pub",4.0
3160,3160,Perraudin,Paris,"french, european",4.0
3161,3161,Restaurant Josefin,Paris,"spanish, delicatessen, french, european, mediterranean",4.0
3162,3162,Relais Odeon,Paris,"french, european, fusion, vegetarian friendly",4.0
3163,3163,Il Colosseo,Paris,"italian, pizza, european, vegetarian friendly",4.5
3164,3164,Langkawi-Paris,Paris,"asian, malaysian, halal",4.5
3165,3165,Le Palanquin,Paris,"vietnamese, vegetarian friendly",4.0
3166,3166,Le Dindon en Laisse,Paris,"french, european",4.5
3167,3167,Matsuba,Paris,"japanese, barbecue, asian, korean, vegetarian friendly",4.0
3168,3168,Cafe Ruc,Paris,"french, cafe, european, vegetarian friendly",3.5
3169,3169,Il Piccolo Drouot,Paris,"italian, mediterranean, european",4.0
3170,3170,Manna,Paris,"asian, korean, vegetarian friendly",4.5
3171,3171,Yoom,Paris,"fusion, chinese, asian, vegetarian friendly, vegan options",4.0
3172,3172,Pizza Positano,Paris,"italian, pizza, european, vegetarian friendly",4.0
3173,3173,Upper Cafe,Paris,"american, brew pub",4.0
3174,3174,Caffe Toscano,Paris,"italian, european, vegetarian friendly",4.0
3175,3175,Il Tre,Paris,"italian, pizza, mediterranean, european, vegetarian friendly",4.0
3176,3176,Cafe Lateral,Paris,"french, cafe, european, vegetarian friendly",3.5
3177,3177,EXKi Kleber,Paris,"cafe, fast food, european, soups, vegan options, vegetarian friendly",4.0
3178,3178,Le Petit Varenne,Paris,french,4.0
3179,3179,Le Tais,Paris,"moroccan, mediterranean, vegetarian friendly",4.5
3180,3180,Le Restaurant Chinois,Paris,"chinese, asian",4.5
3181,3181,Le Quasimodo Notre Dame,Paris,"french, cafe, vegetarian friendly",3.5
3182,3182,Le Zinc du 16,Paris,"cafe, gastropub, street food, vegetarian friendly",4.5
3183,3183,EV Brochettes & Mezzes,Paris,"turkish, greek, grill, street food",5.0
3184,3184,Bidoche Boucherie Restaurant,Paris,french,5.0
3185,3185,Poke Bar,Paris,"american, seafood, healthy, hawaiian",5.0
3186,3186,L'Atlantique,Paris,"french, bar, european, vegetarian friendly",3.5
3187,3187,Il Cantoncino,Paris,"italian, european",4.0
3188,3188,La Phyliale,Paris,vietnamese,4.5
3189,3189,Exki,Paris,"fast food, european, soups, vegetarian friendly, vegan options, gluten free options",4.0
3190,3190,KluayMaipa,Paris,"asian, thai",4.5
3191,3191,Bol Porridge Bar,Paris,"healthy, cafe, vegetarian friendly, vegan options, gluten free options",5.0
3192,3192,Emporio Armani Caffe & Ristorante,Paris,"italian, vegetarian friendly",3.5
3193,3193,NINA'S Paris,Paris,french,4.5
3194,3194,Oresto,Paris,"french, bar, european, vegetarian friendly",4.0
3195,3195,Le Berger & Les Poissons,Paris,"french, delicatessen, wine bar",4.5
3196,3196,Pho 13,Paris,"asian, vietnamese",3.5
3197,3197,Marilou,Paris,"italian, european, french, international, spanish",4.5
3198,3198,The Frog and Princess,Paris,"american, bar, pub, brew pub",4.0
3199,3199,Bonpot,Paris,"asian, korean, diner, healthy, soups",4.5
3200,3200,Le Resto-Zinc des Marcheurs de Planete,Paris,"french, wine bar, bar, european, vegetarian friendly",4.5
3201,3201,Marcelle,Paris,french,4.5
3203,3203,Le Nawab,Paris,"indian, vegetarian friendly, vegan options",4.5
3204,3204,La Table du Vietnam,Paris,"asian, vietnamese",4.0
3205,3205,Le Patio,Paris,"italian, pizza, european",4.0
3206,3206,La reserve de quasimodo,Paris,"french, european, wine bar",4.0
3207,3207,Le Relais du Parc,Paris,"french, european",4.0
3208,3208,La Sapori ristorante Italiano,Paris,"italian, mediterranean",4.5
3209,3209,La Voie Lactee,Paris,"mediterranean, turkish, middle eastern",4.0
3210,3210,Au Petit Panisse,Paris,french,4.5
3211,3211,Cafe Leopard,Paris,"french, bar",4.5
3212,3212,Ristorante Pizzeria Rossini,Paris,"italian, pizza, mediterranean",4.5
3213,3213,Curry Villa,Paris,"indian, vegetarian friendly",4.0
3215,3215,Lou Bistrot,Paris,french,4.5
3216,3216,Boua Thai,Paris,thai,4.0
3217,3217,La caravane,Paris,"european, french, fusion",4.0
3218,3218,Non Solo Cucina,Paris,"italian, mediterranean, european, vegetarian friendly, vegan options",4.0
3219,3219,Le Bouledogue Restaurant Cafe & Brasserie,Paris,"french, european, gastropub",4.0
3220,3220,Assaporare,Paris,italian,4.5
3221,3221,Chez Charbel,Paris,"lebanese, mediterranean",4.5
3222,3222,Le Jambon Beurre,Paris,french,4.5
3223,3223,Le Nemrod,Paris,"french, european",3.5
3224,3224,Le Claque-Fromage,Paris,french,4.5
3225,3225,Capri Saint-Honore,Paris,"italian, mediterranean, european, vegetarian friendly",4.0
3226,3226,Pavillon le Notre,Paris,"french, european",4.0
3228,3228,Grizzli Cafe,Paris,"french, european, vegetarian friendly",4.0
3229,3229,Creperie de Cluny,Paris,"french, vegetarian friendly",3.5
3230,3230,N2 Extreme Gelato,Paris,"australian, vegetarian friendly, vegan options",4.5
3231,3231,La Paillote,Paris,"french, italian, mediterranean",4.5
3232,3232,Felix,Paris,french,4.5
3233,3233,Cafe du Nord,Paris,"french, bar, cafe, european, vegetarian friendly",3.5
3234,3234,Pizza Roma,Paris,"italian, pizza, vegetarian friendly",4.0
3235,3235,Le Blavet,Paris,european,4.0
3236,3236,Bang!,Paris,"steakhouse, argentinean, european",4.0
3238,3238,Le Dernier Bar avant la Fin du Monde,Paris,"bar, vegetarian friendly",3.5
3240,3240,Le Cafe Lenotre,Paris,"french, european",4.0
3241,3241,Le Clou,Paris,french,4.5
3242,3242,Les Routiers,Paris,"french, european",4.0
3243,3243,Fellini,Paris,"italian, mediterranean, european",4.5
3244,3244,Ten Chi Sun,Paris,"japanese, vegetarian friendly",4.5
3245,3245,Le Bistrot a deux tetes,Paris,french,4.5
3246,3246,Pho 20,Paris,"asian, vietnamese, soups, vegetarian friendly",4.0
3247,3247,Comestibles & Marchand de Vins,Paris,vegetarian friendly,4.5
3249,3249,Au Chien Qui Fume,Paris,"french, bar, european, pub",4.0
3250,3250,Les Ambassades,Paris,"french, european",4.0
3251,3251,Publicis Drugstore,Paris,"french, gastropub, vegetarian friendly",3.5
3252,3252,Mamma Mia,Paris,"italian, vegetarian friendly",5.0
3253,3253,Big Corner,Paris,american,4.0
3254,3254,Chai 33,Paris,"french, european, vegetarian friendly, vegan options",3.5
3255,3255,Les Zygomates,Paris,"french, european",4.0
3256,3256,La Pizza d'Anita,Paris,"italian, pizza",4.5
3257,3257,Indochine,Paris,"asian, vietnamese, vegetarian friendly",4.0
3258,3258,Le Zinc des Cavistes,Paris,"french, european, wine bar, bar, pub",4.0
3259,3259,Le Diamant Rose,Paris,"chinese, asian, thai, vegetarian friendly",4.5
3261,3261,Chez Eusebio,Paris,spanish,4.0
3262,3262,Les Comediens,Paris,"french, european",3.5
3263,3263,Le Lutin dans Le Jardin,Paris,french,4.0
3264,3264,Le Mont Liban,Paris,"lebanese, mediterranean, middle eastern, vegetarian friendly, vegan options",4.0
3265,3265,La Dispensa,Paris,"italian, mediterranean",4.5
3266,3266,Poitou,Paris,"french, vegetarian friendly",4.5
3267,3267,Les Paresseux,Paris,"wine bar, brew pub",4.5
3268,3268,Le Bistrot,Paris,"french, european",4.5
3269,3269,Guido De Luca,Paris,"italian, mediterranean, european",4.5
3270,3270,Ito,Paris,"japanese, asian, vegetarian friendly",4.0
3272,3272,Madame Messieurs,Paris,french,4.5
3273,3273,Anahuacalli,Paris,"mexican, latin, vegetarian friendly",4.0
3274,3274,Dr Feelgood Les Halles,Paris,american,4.5
3275,3275,The Beef Club,Paris,"french, steakhouse, european, grill",3.5
3276,3276,l'Epopee,Paris,"french, european",4.0
3277,3277,Dokkebi,Paris,"asian, korean",4.0
3278,3278,La Fourmi,Paris,"bar, european, french",4.0
3279,3279,Piccola Italia,Paris,"italian, european, vegetarian friendly",4.5
3280,3280,Chieng Mai,Paris,"asian, thai, vegetarian friendly",4.0
3281,3281,La Perla - Restaurant Italien,Paris,"italian, mediterranean, european, vegetarian friendly, vegan options",4.0
3282,3282,Le Vinci,Paris,"italian, mediterranean, european",4.5
3283,3283,Sushi Yaki,Paris,"japanese, sushi, asian",4.5
3284,3284,House of 3 Brothers,Paris,vegetarian friendly,4.5
3285,3285,Le Bistro lyonnais,Paris,"french, bar, european",4.0
3286,3286,Pomme de Pain,Paris,"french, fast food, vegetarian friendly",4.0
3287,3287,Le Traiteur Marocain,Paris,"african, moroccan, middle eastern",4.0
3288,3288,L'Apollo,Paris,"french, contemporary",4.0
3289,3289,Piccoli Cugini,Paris,"italian, european, pizza, vegetarian friendly",4.0
3290,3290,Le Taste Monde,Paris,"french, european, vegetarian friendly",3.5
3291,3291,Le Boui Boui,Paris,"french, european",4.0
3292,3292,Radioeat,Paris,vegetarian friendly,4.0
3294,3294,Ancora Tu,Paris,"italian, mediterranean",4.5
3295,3295,Auberge du Mouton Blanc,Paris,"french, european, vegetarian friendly",4.0
3296,3296,Le Bucheron,Paris,"italian, french, european, vegetarian friendly",4.0
3297,3297,Il Grigio,Paris,"italian, pizza, european, vegetarian friendly",4.0
3298,3298,Le Reveil du 10eme,Paris,french,4.0
3299,3299,Uptown,Paris,"french, european",4.0
3300,3300,La Reine de Saba,Paris,"african, ethiopian",4.0
3301,3301,Les 4 Freres,Paris,"african, middle eastern, halal",4.0
3302,3302,Rachel's Pont aux Choux,Paris,"american, vegetarian friendly",4.0
3303,3303,Creperie Framboise,Paris,"french, european, vegetarian friendly",4.0
3304,3304,Shook,Paris,japanese,4.5
3305,3305,Flam's,Paris,"french, vegetarian friendly",4.0
3306,3306,"Leandres, Happy Food & Coffee",Paris,"cafe, international, south american, colombian",5.0
3307,3307,Plaisir d'Equi'The,Paris,"french, healthy",4.5
3308,3308,MUXU,Paris,"french, european",4.5
3310,3310,Cafe Marlette,Paris,"french, cafe, european, delicatessen, vegetarian friendly, vegan options",4.0
3311,3311,Le 12-15,Paris,"french, bar, european, pub",4.0
3312,3312,Place du Liban,Paris,"lebanese, mediterranean",4.5
3313,3313,Cafe Pierre,Paris,"french, bar, european, pub",4.0
3314,3314,La Rose de France,Paris,"french, european",4.0
3316,3316,Le Dokhan's Bar,Paris,"french, wine bar",4.5
3317,3317,Fujiyama paris etoile,Paris,"japanese, sushi",4.5
3318,3318,Au Bon Pho,Paris,"asian, vietnamese",4.5
3321,3321,Les Sardignac,Paris,"french, vegetarian friendly",4.0
3322,3322,Le Pont de Yunnan,Paris,"chinese, asian",4.0
3323,3323,La butte aux piafs,Paris,"french, bar, european, vegetarian friendly",4.0
3324,3324,L'Arc Cafe,Paris,"bar, french, cafe, european, vegetarian friendly",4.0
3325,3325,Le III,Paris,"french, european, fusion",4.5
3326,3326,Nanashi,Paris,"japanese, asian, fusion, vegetarian friendly, vegan options",4.0
